1,110.839,5.7,1.392,3.364,1
1,112.928,5.5,1.593,3.8,0.652
1,82,4.664,3.497,3.7,1.284
1,83,5.402,3.162,2.515,1.2
1,84,5.33,2.314,5.1,1.855
1,85,5.504,3.606,4.5,1.526
1,86,5.055,2.341,4.002,1.6
1,87,10.035,3.509,4.7,2.056
1,88,9.422,1.514,4.4,1.692
1,89,5.647,2.243,3.372,1.3
1,127.594,7.446,3.55,4,1.3
1,91,7.281,2.735,6.037,1.2
1,92,7.817,2.087,5.736,1.4
1,57.046,5.8,3.357,2.497,1.2
1,89.928,5,2.3,3.146,0.969
1,95,5.202,1.894,4.2,1.128
1,96,3.533,3.03,2.701,1.2
1,78.551,3.502,2.9,4.2,1.273
1,102.315,6.2,3.483,3.319,1.3
1,88.918,4.262,3.595,3,1.1
1,66.962,8.103,2.8,3.571,1.3
2,109.116,6.3,1.83,6.772,2.5
2,77.898,7.655,1.832,5.1,1.9
2,103,9.669,2.348,8.585,2.1
2,87.947,6.3,2.733,3.879,1.8
2,105,6.5,1.856,3.519,2.51
2,106,3.878,4.15,5.337,2.1
2,107,3.832,3.564,3.899,1.7
2,146.36,8.303,2.9,8.288,1.8
2,109,9.525,2.5,5.759,2.581
2,111.134,7.2,3.592,7.956,2.5
2,111,7.638,2.986,5.1,1.068
2,112,5.232,2.7,5.943,1.203
2,154.799,9.565,3.536,5.5,2.1
2,114,7.879,2.081,3.471,2
2,115,4.045,1.762,5.1,1.463
2,163.658,5.711,3.2,6.733,2.3
2,117,5.855,3.406,5.5,2.366
2,117.113,11.403,3.8,3.767,2.2
2,140.698,10.892,1.999,6.9,2.3
2,120,6,1.44,6.815,2.015
2,121,4.371,4.245,7.067,2.3
2,122,3.534,3.439,4.9,1.242
2,80.088,7.487,3.025,6.7,2
2,120.835,6.3,2.7,2.659,2.601
2,125,3.989,1.708,6.866,2.1
2,104.898,7.2,1.776,7.699,1.8
2,161.832,9.009,2.8,4.8,2.546
2,96.136,3.14,3,4.9,2.504
2,129,7.848,2.524,3.064,2.1
2,106.153,7.556,3.946,5.8,1.6
2,131,8.032,1.481,5.782,1.9
2,166.472,7.9,3.202,8.507,2
2,133,4.347,3.358,3.538,2.2
2,100.75,6.3,2.538,5.278,1.5
2,126.335,6.1,1.574,3.986,1.4
2,136,8.845,3,4.867,3.229
2,137,5.121,3.292,5.405,2.4
2,138,7.509,3.807,5.471,1.8
2,139,6,3.494,4.009,0.997
2,140,5.116,2.815,2.828,2.1
2,141,8.889,2.622,5.6,1.801
2,142,9.572,3.088,3.316,2.3
2,143,7.284,3.916,5.1,2.326
2,79.311,6.8,3.172,3.647,2.3
2,145,8.58,2.814,7.524,2.5
2,146,4.325,1.948,7.518,2.3
2,147,5.09,2.5,2.834,0.955
2,216.379,8.474,3,2.702,2
2,139.593,8.033,3.4,5.578,2.3
2,150,5.9,4.434,5.509,1.135
