1,54.301,6.49,1.758,4.71,0.703
1,80.508,4.936,1.66,2.355,1.767
1,61.962,6.426,3.214,4.71,1.073
1,48.436,4.21,2.748,3.474,1.337
1,36.383,5.58,3.319,2.872,1.142
1,83.719,5.432,2.645,2.832,1.063
1,95.198,3.225,2.159,4.138,1.476
1,49.254,6.523,3.591,2.202,1.29
1,58.638,6.67,4.082,2.975,0.745
1,46.446,5.124,3.886,3.222,1.1
1,64.142,6.408,1.469,2.222,1.426
1,89.394,5.801,1.267,3.609,1.495
1,50.697,4.73,3.601,2.0,1.24
1,85.695,6.477,2.387,6.02,2.564
1,56.231,6.974,3.546,3.687,1.805
1,75.071,6.144,3.122,4.011,1.481
1,86.044,8.25,2.022,2.376,1.215
1,99.694,7.645,3.632,3.395,1.908
1,50.112,7.976,2.823,5.094,1.922
1,94.354,7.114,3.595,2.752,1.324
1,81.259,5.944,4.065,5.628,2.165
1,116.2,6.022,2.468,6.708,1.605
1,111.279,7.959,1.732,3.017,1.155
1,52.653,2.849,1.728,4.496,1.048
1,64.565,6.545,1.32,3.684,0.832
1,68.015,8.038,1.723,3.163,0.89
1,55.286,4.592,2.656,5.549,1.875
1,111.419,5.229,2.117,3.667,1.891
1,76.687,5.468,2.668,3.549,1.466
1,99.67,9.646,3.479,6.98,2.088
1,52.143,3.374,2.211,6.096,1.812
1,82.893,4.749,1.991,5.975,1.67
1,79.946,3.546,2.899,4.684,1.114
1,92.757,4.634,1.79,5.289,1.221
1,119.715,8.359,4.493,4.091,1.585
1,76.491,3.818,1.944,4.033,1.795
1,128.98,6.769,2.419,4.678,1.42
1,118.467,7.413,3.46,2.576,0.904
1,92.994,3.558,3.873,4.018,1.144
1,90.111,3.666,2.034,4.242,1.128
1,79.361,3.843,1.782,5.165,1.273
1,142.366,4.262,2.61,2.316,0.988
1,142.154,4.965,3.16,2.745,1.404
2,133.302,3.493,2.239,4.582,3.405
2,79.823,4.905,1.87,4.806,2.765
2,62.497,8.1,1.856,4.771,1.071
2,118.283,8.714,2.513,4.379,2.566
2,142.295,9.32,2.979,7.63,3.128
2,56.618,7.583,2.8,6.668,2.739
2,126.124,5.758,2.803,2.85,1.39
2,89.911,10.269,2.013,8.63,2.488
2,66.44,8.512,1.574,4.045,1.606
2,144.573,10.662,5.079,5.495,2.839
2,85.349,7.685,4.527,5.062,1.125
2,148.588,4.054,3.627,7.224,1.244
2,140.093,8.352,1.864,3.471,2.269
2,74.228,5.543,3.612,2.713,1.949
2,63.841,6.987,1.667,2.64,1.998
2,148.838,8.902,4.078,7.701,3.253
2,105.473,7.971,2.253,2.831,0.985
2,155.195,6.288,3.602,7.031,1.164
2,75.186,9.711,2.191,7.49,3.057
2,90.224,4.075,2.638,5.175,1.36
2,96.534,6.457,2.278,3.45,2.642
2,118.114,5.405,3.931,3.983,2.346
2,102.742,4.267,3.439,7.803,1.989
2,64.929,4.671,2.283,4.449,1.35
2,165.833,9.294,2.145,5.678,2.637
2,124.917,3.966,4.641,7.345,1.113
2,183.608,7.94,3.696,4.094,1.162
2,83.115,4.929,1.7,7.164,0.905
2,120.856,8.292,2.892,2.91,2.738
2,194.913,6.145,4.434,3.658,1.728
2,110.093,6.462,4.19,7.974,2.09
2,188.46,5.316,4.73,5.836,1.659
2,163.359,6.713,1.825,3.169,1.131
2,103.343,9.139,1.776,3.623,1.785
2,149.025,6.596,3.479,7.242,1.487
2,80.937,5.538,2.905,8.353,2.575
2,160.852,8.389,2.396,3.399,3.39
2,178.75,9.31,2.204,6.813,1.208
2,112.496,7.346,2.054,5.079,2.649
2,83.352,10.143,3.917,5.055,1.73
2,129.585,6.978,2.62,8.219,2.865
2,90.481,5.197,2.434,4.533,3.356
2,76.174,4.261,1.784,6.051,1.264
2,214.098,7.236,2.87,7.121,1.574
2,79.27,8.126,3.41,5.824,2.664
2,119.624,5.045,3.958,7.407,2.177
2,202.142,7.028,3.277,5.185,0.983
2,114.405,5.023,1.769,3.789,1.158
2,150.183,4.906,4.486,4.335,3.049
2,185.195,6.303,2.579,7.412,2.547
